NEWpi	gerp	mr	tau	SIFTsorghum	SIFTcounts	frac	rho	Mpi	Mexp	Sexp	winLen	geneLen
0.0361	0	0	0.079111	0.3116666667	6	2	47.96	0.00469072005912157	1.43461904257466	1.07419480520854	10460	2706
0.0278	0.185092	0.595782	15.831741	0.07	2	2	18.16	0.00795380695099081	1.07703597584295	0.971019099681148	2303	1800
0.0231	-0.004217	0.032998	1.194291	0.4285714286	7	2	154.81	0.00730599307848652	1.70884085762605	1.64944135695854	10124	1885
0.0174	0.217329	0.902364	11.843526	0.694	5	1	30.27	0.006553025	1.2969461687	0.9298660599	9893	1690
0.0195	0.001644	0.155777	7.676818	0.375	8	2	14.23	0.00667757541371652	1.69553856520104	1.44946766391557	3891	2402
0.0156	-0.020508	0.197997	4.475482	0	4	2	59.37	0.00919353222842817	1.97492034492685	1.70372874307876	12807	772
0.0151	0.238493	0.787933	25.373814	0.5644444444	63	1	75.22	0.00405234	1.0389252283	0.5620080686	51559	35962
0.0202	0.549361	1.768624	15.524897	0.8625	12	1	31.06	0.005747825	1.2215102798	1.2097822174	9258	3069
0.015	-0.21755	1.102043	11.996241	0.705	8	0	23.91	0.00426032	1.64917080639351	1.1927642452963	2793	1034
0.0231	0.30757	1.375441	33.521823	0.498	5	1	0	0.002536745	0.5073458339	0.2918824176	4674	3712
0.0168	0.233388	0.946342	8.466718	0.5728571429	7	1	82.76	0.002706085	0.6651607887	0.5674563938	28153	4960
0.0219	0.151711	1.308245	5.793294	0.7318181818	11	1	367.79	0.002361775	0.477975681	0.2271620479	28393	3665
0.0155	0.168639	1.624805	6.230247	0.685	6	0	48.49	0.00111914	1.11203638185603	1.17085272	21351	3306
0.0158	0.032802	1.558086	2.559813	0.6154545455	11	2	39.32	0.00581198003922053	1.32641760882579	1.03845646778317	23724	3627
0.0076	-0.015022	0.234334	1.267631	0.274	5	2	24.27	0.00942822756475948	0.938815193236348	0.870548685606697	17044	5051
0.0066	0.613007	1.656609	11.709029	0.87	4	1	14.8	0.003896935	0.5283586838	0.2318384893	10068	1541
0.0256	0.206005	1.078808	15.059302	1	3	2	5.11	0.00801218942454855	0.813198818080078	0.699563320399445	4182	2558
0.0186	0.218714	1.087687	25.967124	0.5775	8	0	12.28	0.00759826	0.666349620428367	0.2953842712	6342	3623
0.0184	0.091773	0.805603	11.113403	0.39	1	0	21.75	0.01080484	1.200635026423	1.3715410968	10035	5512
0.0245	0.215528	0.555325	17.159609	0	0	0	28.33	0.00137437	1.07785144975593	0.859724283	4652	2482
0.0295	0.210828	1.212352	19.348023	1	2	0	26.86	0.01208327	1.16652014002169	0.9176544132	3086	2170
0.0195	0.363082	1.331902	24.737046	0.5233333333	6	0	23.77	0.00817542	0.898575878467119	0.4818742781	3744	2321
0.0096	0.204279	1.237431	49.099276	0.5627272727	22	0	12.31	0.01104266	1.28313659398322	1.7949841492	6764	5673
0.0248	0.171275	0.929696	22.235435	0.2166666667	3	2	12.61	0.00631579859369979	0.72554835772128	0.5620771098	4806	4488
0.019	0.105108	0.856796	2.686249	0.5046153846	13	0	102.26	0.0117304	1.00803488042508	0.7051897557	26631	3280
0.0239	0.591089	1.963623	6.103848	0.6145454545	11	1	733.66	0.004720895	0.7779259782	1.1869657777	37290	1901
0.0105	0.593726	1.331945	3.955845	0.226	5	0	40.6	0.01202211	1.72733238107296	1.5144644463	21130	1722
0.0132	0.386759	1.325299	16.840104	0.7773333333	15	1	44.93	0.00773587	1.784638567	1.5705648734	11495	4085
0.0252	0.258932	1.037187	16.309646	0.77625	8	0	14.83	0.00476639	1.23385920133589	0.98727799431831	4095	1484
0.0282	0.742214	1.831079	12.188573	0.8119047619	21	1	114.77	0.007559975	1.09965818656158	0.9682436467	24415	4228
0.0316	0.092867	1.91967	1.46369	0.6225	8	1	271.38	0.00959635	1.7163547331	1.2254281175	32016	833
0.0239	0.075919	0.360208	7.8506	0.6966666667	3	2	175.73	0.00545329504184704	0.633209196115128	0.3231114302	34652	17074
0.0392	0.225941	1.090481	1.068709	0.8425	8	2	188.53	0.00750298767652257	1.36319968024569	1.1472192333	30498	1474
0.0167	0.150872	0.814026	12.02467	0.5442857143	7	2	53.59	0.00726075394256192	0.96092124966929	0.7402393917	9992	5632
0.0286	0.01792	1.35238	15.257385	0.77	13	0	73.26	0.00761375	0.4194227225	0.4001905735	8734	4299
0.0159	0.45276	1.182278	7.626709	0.5884615385	13	1	63.19	0.0078199633	1.0918408506	0.8010449417	20555	1619
0.0224	0.241251	1.303699	4.064006	0.749	10	1	103.12	0.008353685	1.29896897986135	0.9716334811	23404	1962
0.039	0.000996	0.007348	1.961918	0.2275	16	2	48.8	0.00898097926580091	1.37095663470769	1.2421321981465	10031	1693
0.0215	0.014929	0.840222	1.371508	0.5183333333	6	2	79.18	0.00735342701498487	1.51917049346148	1.19240474113071	23017	2149
0.008	0.352064	1.457723	9.650758	0.435	2	1	24.08	0.004933	0.5767585365	0.7455370428	19601	3570
0.0154	0.349593	1.417936	8.095393	0.6509090909	22	0	48.76	0.00757195	1.1467933686	1.0075250325	18560	3641
0.0207	0	0	0.389631	0.545	26	2	51.58	0.00584374492329585	0.866941061283196	0.8527435257831	34729	1311
0.0327	0.006882	0.035856	3.183338	0.2857142857	7	2	43.12	0.00687038067513903	1.09728256656788	0.858859420233239	7718	5411
0.0263	0.043613	0.484772	5.902959	0	8	2	22.89	0.0113202764411803	1.7082876796687	1.2354705961875	5812	696
0.0195	0.789091	1.971583	10.684011	0.7533333333	9	1	52.78	0.01029278	1.60448797570993	1.6086233155	6448	899
0.0218	-0.016189	0.03015	1.045981	0	0	2	36.08	0.00659186764993788	1.56444152237694	1.3912793247854	7253	947
0.0399	0.246916	1.071475	5.789282	0.6207142857	14	0	174.46	0.00773779	0.4841322983	0.3234378539	21880	4469
0.0332	0.123919	0.700927	4.054374	0.5488888889	9	1	101.48	0.010713475	1.23437934560448	1.0926351575	26980	4498
0.0368	0.245597	1.196125	8.536143	0.6163333333	30	1	100.34	0.00743672	1.1479104186	0.946948168	13336	2064
0.0394	0.069295	0.372501	11.713231	0.8695454545	22	0	23.9	0.01175542	0.756856523042365	0.325480322	6704	3813
0.0098	-0.02164	0.118429	0.259581	0	1	2	26.45	0.00537512343199168	0.903029979945029	0.872883339087626	8976	6850
0.0273	0.208941	1.122853	6.854068	0.6155555556	36	0	65.76	0.00762981	1.06817724783806	1.1046742083	15144	6397
0.0193	0.233486	1.121037	18.912089	0.4876315789	38	1	0.31	0.00568417	1.5228191261	0.4195758111	23558	11576
0.0043	0	0	0.885856	0.244	5	2	59.15	0.00607424829889705	1.91166021251151	1.7039155329307	8279	1937
0.0212	-0.010799	1.221805	0.558101	0.4536363636	22	2	53.66	0.00988694389788409	1.13681299037367	1.9862968503	11282	2637
0.0112	-0.07382	0.438856	0.996678	0.4994117647	17	2	43.81	0.00835927409218355	0.879380600589537	1.05069458247145	12193	1826
0.0083	0.763231	2.081763	45.788536	0.7557142857	7	0	23.93	0.00204416	1.19164182682125	0.7765448345	1797	1115
0.0302	0.093133	0.623557	9.047303	0.353	10	2	30.29	0.00784592050412556	0.818670278970131	0.344890992	10380	2492
0.0188	0.276707	0.87242	11.720477	1	2	1	79.06	0.00717591	2.0525696992	1.5240714874	17512	4936
0.011	0.025721	1.28789	5.572022	0.5918181818	44	0	16.98	0.00409372	0.705087154229497	0.3623086925	28387	22983
0.0214	0.127291	0.287417	1.706666	0	1	2	16.75	0.00934305588436436	0.815362260347014	0.4752396302	7846	1632
0.0222	1.069145	1.418776	10.226962	0.2	4	2	33.85	0.00669504038280681	1.66364059502435	1.4408772009	7748	1452
0.025	0	0	0.62518	0.3333333333	3	2	61.92	0.00768918968855219	1.18740068537515	0.8516368423	13229	3843
0.017	-0.140278	0.443641	0.431601	0.2933333333	3	2	31.93	0.00850865447982807	1.39039886659539	1.36050753683657	12354	2007
0.0061	0.012265	0.068092	0.688015	0	0	2	35.68	0.00631730798638282	1.40007010250684	1.15253632081824	9954	2700
0.0197	0	0	0.008511	0.5	2	2	21.34	0.00631582990560301	0.555747724250751	0.4808553163	11044	3975
0.0233	0.116019	0.884468	8.840371	0.9355555556	9	2	203.39	0.00854694895094661	1.28678075254525	1.3850119232	14067	3739
0.0274	0.042842	0.556305	0.972258	0.07142857143	14	2	150.91	0.00701583872396608	1.04047951262488	1.01655308965205	13878	1541
0.0386	0.103143	1.629391	8.574111	0.5288888889	9	2	59.39	0.0067534265261794	1.48742782308764	1.2790907384	10653	1745
0.0337	-0.05088	0.133737	0.995526	0.6666666667	6	2	64.9	0.00837019446436369	0.883517367293768	0.4022146052	8605	1899
0.0103	0.064869	1.596957	5.993007	1	5	2	21.65	0.00773090455874315	1.54857871949621	1.2738505371	8222	1806
0.0206	0.123579	0.326037	2.327565	0	0	2	16.79	0.00743093399780692	1.15634463053267	0.885550466423812	7339	1026
0.0323	0.119278	0.660432	11.477858	0.6375	20	1	24.04	0.0047604	1.4747757649	1.239473216	9010	4947
0.0244	-0.045922	0.427592	6.429065	0.6683333333	24	2	115.63	0.00974860373885789	1.00061800539515	0.6226016484	15789	6984
0.0286	0.058402	1.049106	6.032587	0.8545	20	2	36.22	0.00766040584452955	1.88956272923981	2.5392751955	9375	1689
0.0176	-0.142291	0.554274	0.472467	0.4545	20	2	15.95	0.00482769444395325	1.15315669425311	1.14946529927977	7718	1421
0.0141	1.041217	2.023418	33.30463	0.5158823529	17	0	11.2	0.02174132	0.747714860755896	0.2948946012	12722	5462
0.0351	0.130106	1.217105	6.956109	0.5757142857	14	2	6.67	0.00758600633026433	2.19387388966202	3.0773189393	9854	1499
0.0151	0.010209	0.950606	3.609825	0.6311111111	9	2	44.08	0.00741720094479819	1.98882424232344	1.64726319702702	25568	1597
0.0162	0.140461	1.203552	5.548762	1	1	2	85.69	0.00736913573470313	1.68345681689519	1.3400640539	24025	1519
0.0327	0.042741	1.164313	7.047414	0	0	2	35.53	0.00685545165392937	1.65993678003524	1.3082793523	14521	1509
0.0296	0.540674	1.321821	15.036946	0.5581818182	22	0	68.85	0.00876233	0.972438958877389	0.4861546346	13398	3912
0.0232	0.095725	1.01734	4.313878	0.6133333333	6	2	109.24	0.00609493715886515	0.761527825459735	0.3930219621	13604	3257
0.0224	0.390334	1.221255	3.445215	0.638	10	0	151.28	0.00935012	1.53548528670755	1.32213069737099	18682	1625
0.0086	0	0	4.122571	0.5058730159	63	1	21.66	0.00929673	0.5368627944	0.903870996563113	33499	1371
0.0271	0.194881	1.056517	5.944609	0.56	5	0	45.97	0.00672166	1.72210441724804	1.6642540028	19543	2438
0.0323	0.029661	0.994163	7.815136	0.5510526316	19	2	31.91	0.00805585126746693	1.02945922962851	0.6610352798	11833	2366
0.0344	-0.196247	1.20091	4.554775	0.6485714286	21	2	210.92	0.00795953760057596	1.78618736614155	1.5860723151	14313	2714
0.0307	0.664483	1.6339	4.34827	1	4	0	187.93	0.01200283	2.12366182889453	2.4890606234	15834	659
0.0452	0.05081	0.706428	5.248054	0.5415789474	19	0	212.96	0.01014489	1.15102370596945	0.8890987771	11822	3868
0.0336	0.217094	1.076634	3.949616	0.58	50	2	68.49	0.00421343212809566	0.800503602124094	0.3813624329	29662	2376
0.0157	0.424705	1.237112	6.775225	0.6992857143	14	0	113.12	0.00647611	1.07987149346836	1.1700194452	29881	4561
0.0185	0.250048	1.50106	23.653719	0.5025	16	1	57.3	0.005810035	0.9488238266	0.4969492056	14520	6936
0.0301	0.248379	1.07858	8.956758	0.85	1	0	97.33	0.01206544	2.7105986476	0.9090248418	11135	2391
0.0112	0.009287	0.882885	10.244126	0.6518518519	27	1	30.89	0.008816585	0.6498276797	0.4448301037	13278	3648
0.022	0.602349	1.94916	15.032267	0.54	15	0	59.08	0.00113764	0.986550960915569	0.6123616966	10258	2347
0.0232	0.60849	1.427311	35.294623	0.4544444444	9	1	31.16	0.001779415	2.182105401	0.7921269269	3143	2199
0.0266	0.073768	0.235301	2.26704	0.6947619048	21	2	107.9	0.00973180367849709	1.61757293942095	3.2053518157	21259	15945
0.0072	0.338434	0.606761	2.426898	1	1	2	206.58	0.00731915296856822	1.13716988169978	1.05166578957744	29459	1175
0.0161	0.355783	1.435096	8.025067	0.4733333333	12	0	75.04	0.00129302	0.892713684714287	0.7209835172	28045	4306
0.026	0.192173	1.032513	8.984069	0.9085714286	7	0	12.65	0.01316903	0.792391080245494	0.5181815081	19522	6315
0.0403	0.084893	1.155586	2.2887	0.545	2	2	0	0.00697889458384383	2.26429056398121	2.095264138	21221	747
0.0554	0.190096	1.522257	4.880186	0.13	1	2	86.74	0.00752573381447077	1.95682973868142	1.7267901514	10942	688
0.043	-0.003122	1.350674	5.050982	0.52	5	1	0	0.0060121	1.74799435942463	1.6797169925	3717	818
0.0328	0.042015	0.452328	9.73587	1	1	1	0	0.005644775	1.1846409377	0.4177472766	9289	5269
0.0254	0.614388	1.613247	20.380147	0.47	10	1	47.72	0.0213097	0.92567081988331	0.3860120022	8452	3376
0.0244	0.074852	0.725955	9.9945	0.5	2	2	129.45	0.00690919042318222	0.911573638167208	0.715708838470298	10727	7791
0.0225	0.407187	1.330811	22.335212	0.48875	8	1	79.82	0.004293505	1.0788601486	0.9642537302	6566	3550
0.0165	0.279145	0.937332	14.709566	0.74	27	0	282.14	0.00230278	1.24475562740508	1.4753451559	15210	5194
0.0133	-0.069351	0.17123	1.218056	0.5868965517	29	2	182.17	0.00767854545034922	1.28340195844751	0.5565343286	12976	3357
0.026	0.028996	0.364909	0.697661	0.585	8	2	62.78	0.0108042337598912	1.19664098779457	1.0763017154	7738	4352
0.0196	0.036808	0.641984	7.193339	0.664137931	29	0	50.43	0.00464785	1.5362316533	1.5555696743	11710	7660
0.0337	0.212113	1.064509	6.465873	0.3975	4	0	59.68	0.00058372	1.18076884902547	0.9554374949748	8908	1631
0.0291	0.338169	1.38241	12.421626	0.6995238095	21	0	53.32	0.00587181	1.7287600404452	2.1190223444	10367	3612
0.0262	0.023596	0.314466	3.490014	0.3333333333	6	2	31.64	0.010603624494233	1.24108680804863	1.51854826144452	4306	990
0.0305	-0.026853	0.043769	0.048936	0.4893478261	46	2	1.17	0.00883156675770289	0.935782848105974	0.743620005893633	5640	3225
0.014	0.273975	1.631319	47.402284	0.6456	25	1	0	0.004369125	0.4753980387	0.4041030949	6304	5349
0.0266	0	0	3.618713	0.1428571429	7	2	106.78	0.0059128522330612	1.4067749438588	1.45313835896811	13103	1979
0.02	0.165376	1.400566	8.793909	0.6533333333	15	0	31.55	0.00056916	0.83557093079067	0.7953096808	25513	5371
0.0031	0.715345	1.853871	17.403228	0.704	20	0	31.8	0.00092024	0.725215853	0.5598728755	13940	3849
0.0155	0.06877	1.225877	13.621726	0.6312121212	33	0	14.03	0.00565386	0.882806044371562	0.7705808115	5422	3373
0.0101	0.63692	1.497044	38.823789	0.5590909091	22	1	9.45	0.00157063	0.9359081367	0.566789047	6566	4596
0.0162	-0.044758	0.834479	3.659759	0.5116666667	12	2	0.23	0.00814766887851508	0.840493503931824	1.0411840701	6225	3317
0.0227	-0.113071	2.097744	1.139418	0.6425	8	2	34.59	0.00699054144407743	2.22289209877866	2.11911295482077	5774	758
0.0204	0.051111	1.072668	4.681072	0.6688888889	9	2	6.19	0.00931372663321749	1.6715820134265	1.32153350703538	6028	1422
0.017	-0.282809	1.425651	0.357963	0.4702777778	36	2	30.36	0.00882276806723751	1.96063913656251	1.88986656463136	11930	2923
4e-04	-0.165545	1.021017	2.545756	0.7466666667	3	2	32.04	0.00567301222617899	1.44952531817294	1.21951723808147	46202	1436
0.0062	0.050609	0.98005	0.955237	0.52	5	1	66.03	0.003773605	1.74753586885435	1.52509216682475	45685	1542
0.0321	0.019062	0.157529	0.316537	1	4	2	103.69	0.00908881679482634	1.3807370240575	1.1565290574	13128	5799
0.023	0.475451	1.448461	27.731524	0.60875	40	0	5.5	0.00296567	0.5323351979	0.5573268635	3518	2256
0.0166	0.131997	0.4924	15.598251	0.508	5	2	0	0.00688307355260258	0.891772433241039	0.5430727326	13781	11096
0.0154	0.30514	1.096594	16.872842	0.2424	25	2	26.23	0.00566204302725034	0.741045371212786	0.2780309013	11529	8192
0.0109	0.634861	1.377851	21.968378	0.45	1	2	33.55	0.00591385446518264	1.28340978315581	1.0014508741	2941	830
0.0166	0	0	1.75464648936048	0	0	2	18.81	0.00459262330613179	1.15273233473396	1.46729523774363	4761	1488
0.0154	0.200955	1.540358	1.85744	0.579047619	21	0	6.86	0.01084087	1.19284033301309	0.7289420464	16130	2675
0.0083	0.023543	0.537362	1.32829	0	0	1	286.45	0.007748355	1.1308363573	2.0492925896	50658	4954
0.007	0.047	1.039635	2.984485	0.676	10	2	43.6	0.00570064852312232	1.52491170279184	1.2542393387	37737	2860
0.0198	0.002567	0.016506	1.121266	0.4105882353	17	2	25.71	0.0118222632568278	1.33949590973922	1.1271941637347	6160	1982
0.0185	0	0	1.473777	0.0925	4	2	42.54	0.010476272237243	1.43700082270403	1.4717984324	8256	1858
0.0192	0.141614	1.239499	2.620499	0.457	10	2	13.41	0.0109418074924367	1.4250147322562	1.243297263	11108	2464
0.0224	0.491917	1.508501	9.691233	0.6586666667	15	2	217.71	0.00631974800357157	1.72120702933545	4.9123864896	15570	2807
0.022	0.024301	0.293503	1.817316	0.528	5	2	34.95	0.00771228280641318	1.62588330393882	1.4288822343	12226	1763
0.0233	0.03058	0.478076	10.609916	0.544	5	0	0	0.00260561	0.844806618160779	0.4502090568	8138	3656
0.0187	0.190586	1.579256	26.234928	0.3968	25	1	0.02	0.00929717	0.886627559177055	0.5863350498	13402	8015
0.0269	0.368825	1.312517	7.47283	0	0	0	1.07	0.01079675	1.49033379489367	1.1218777672	6993	1495
0.0196	0.362772	1.077897	19.182376	0.5511111111	9	0	31.18	0.00485109	0.78969456343094	0.6111290609	15490	6351
0.0142	0.158047	1.01123	6.562802	1	1	1	68.25	0.01093024	0.6985051851	0.7331288234	9299	1088
0.0085	0.134108	0.933067	0.201485	0.3333333333	3	2	8.32	0.00826007032824001	1.51361190694956	1.70101674444265	2829	551
0.0064	0.402528	1.324674	0.360993	0.5194736842	19	2	22.23	0.00626391027803098	0.888190010388765	1.0349269073	10834	8248
0.0124	0.075366	0.655127	2.829533	0.6263636364	11	0	47.25	0.00929215	1.12894302935348	0.926685892103475	9430	4818
0.014	0.168735	0.464503	19.549099	0.795	4	1	19.43	0.006880335	0.4362311133	0.326614971	5937	3557
0.0292	0.064406	0.348585	10.742079	0.7842857143	7	0	37.17	0.00418267	0.5702004525	0.6134154105	6060	5442
0.0158	0.198257	0.971071	21.240197	0.77	4	1	0	0.005647925	0.6335425438	0.2551132587	5177	3029
0.0171	0.210973	1.233781	18.561332	0.645	4	0	16.27	0.00371346	0.81493467083414	0.7457368402	6954	3869
0.0196	0.080078	0.770291	13.583305	0.7763636364	11	0	9.57	0.00641726	0.900758991971452	0.7474038807	5924	3262
0.0136	0.406015	1.654797	38.61326	0.5906666667	15	1	25.71	0.002139295	0.7179509654	0.5437499452	3748	3141
0.0323	0.275681	1.568228	7.348653	0.6916666667	6	0	75.75	0.00273262	0.5780936372	0.4259946235	21596	4041
0.0177	0.119651	0.803571	4.979446	0.5633333333	6	0	80.06	0.00564742	1.30822948689385	1.0920405157	28194	3351
0.0245	0.028539	0.119461	0.520187	0.4285714286	14	2	70.03	0.00756556809266279	1.87430645793482	1.68613555319347	10997	1178
0.0131	0.211191	0.558219	2.420831	0.5	4	2	25.96	0.00677286942155676	1.39549407555727	1.0438529218	6044	680
0.0117	0.00688	0.042437	0.578345	0	0	2	26.75	0.00913792973474482	2.17460493226865	1.29961270052434	6248	2617
0.0257	-0.003951	0.635411	12.554365	0.6066666667	12	1	42.8	0.013209715	1.09865188794333	1.1171172019	7468	6782
0.0241	0	0	1.707898	0	5	2	31.75	0.00515123212245071	2.12334843964645	1.69953578921098	2203	1077
0.0158	0.369966	1.240737	2.999756	0.5154166667	24	0	207.96	0.00258877	0.6810542164	0.4265435817	49139	2593
0.0093	0.229493	0.740461	0.614512	0.5657142857	7	0	235.42	0.00981468	1.5092385950115	1.34429679878909	49593	344
0.034	0.112113	0.267189	1.66003	0.694	5	2	18.88	0.00728555652852525	1.4507862788084	1.15678712939323	11854	1516
0.0252	-0.019845	0.941027	0.96887	0.63	7	2	26.47	0.00836544584223021	1.99098626422038	1.71947602	9878	1488
0.0265	0.516477	1.58789	20.404221	0.408	10	0	18.32	0.00356995	2.08619696017434	1.6251172754	3127	1368
0.0158	-0.030344	0.788604	6.057315	0.6492307692	13	0	36.91	0.00435549	1.71021401595145	1.81702487109721	2652	1090
0.0304	0.228384	0.916596	0.082189	0.6006666667	15	2	43.96	0.00887943116467547	1.40312646655235	0.9824063219	4514	1802
0.0127	0.900751	2.191954	32.854258	0.5494736842	19	2	13.12	0.00453625220371131	0.970070575402677	1.01027837384458	4333	2348
0.033	0.258993	1.86939	12.640619	0.6147368421	19	0	4.15	0.00473199	0.869295004278347	0.6494419717	12893	4683
0.0294	0.070582	0.945649	1.425947	0.4692857143	28	2	68.97	0.00696463373984757	1.27147353655084	0.9027706093	26947	4723
0.0209	0.648471	1.144778	2.548555	1	1	1	515.17	0.00367947	0.9270315392	0.854890376245343	32880	941
0.015	0.111282	1.201719	2.99813	0.5072727273	11	0	85.67	0.01312062	1.00109517973039	0.7175507675	26464	2755
0.0059	-0.031454	0.157002	0.295589	0	0	2	10.76	0.00488746014237715	1.42723921443042	1.01512767752481	13693	3549
0.0123	0.239809	1.470699	29.107195	0.5108333333	12	1	17.3	0.005430485	0.4924858205	0.2333042314	10257	5035
0.0186	0.231568	0.672799	4.687223	0	0	0	20.07	0.00116894	1.22419498529856	1.05408222047935	4508	811
0.03	-0.007122	0.063376	0.401355	0.75	8	2	2.19	0.0046249247641213	1.64160670198355	1.39625553309415	4871	1282
0.0155	0.210652	0.975742	34.868638	0.6636842105	19	2	0	0.00483746614397679	0.682115466726526	0.3990794348	10334	8188
0.0148	0.032254	0.314701	0.113698	0.1428571429	7	2	32.04	0.00805639270971614	1.99145298903373	1.9005816215	7366	941
0.021	-0.001994	0.003996	0.012575	0	1	2	45.23	0.00926242350127342	2.18851402013602	0.9974628586	7475	1614
0.0145	0.566277	2.147888	23.693647	0.67375	8	0	11.63	0.00940736	1.51046113637924	1.08635864151328	3101	1003
0.0242	0	0	0.093198	0	4	2	3.96	0.00370746917255227	1.36074223586648	0.973179032944624	5043	1943
0.0242	0.056202	0.277912	0.412658	0.5258333333	12	2	42.48	0.00839842023658387	1.31507122285351	1.08840311761925	7671	2742
